step,completed_agents,J1,J2,blocked_agents,step_time
100,5,290,6,5,0.00515437126159668
101,5,290,6,3,0.005261659622192383
102,5,288,6,3,0.005519390106201172
103,5,288,6,3,0.005283355712890625
104,5,288,6,5,0.005837917327880859
105,5,286,6,5,0.005602359771728516
106,5,286,6,3,0.006217479705810547
107,6,272,6,19,0.0052814483642578125
108,6,272,5,6,0.005496978759765625
109,6,272,5,4,0.005300045013427734
110,6,272,5,4,0.0013844966888427734
111,6,266,5,4,0.0053675174713134766
112,6,266,5,4,0.005444765090942383
113,6,264,5,6,0.005171060562133789
114,6,262,5,5,0.005481243133544922
115,6,262,5,2,0.005175590515136719
116,6,249,5,17,0.005154848098754883
117,6,250,5,3,0.005746603012084961
118,6,250,5,2,0.00534510612487793
119,6,244,5,2,0.00530552864074707
120,7,243,5,2,0.005185127258300781
121,7,241,5,2,0.005404472351074219
122,9,256,4,5,0.005489349365234375
123,9,257,4,3,0.005357027053833008
124,9,257,4,2,0.005940437316894531
125,14,242,4,17,0.005467414855957031
126,13,259,3,3,0.005986452102661133
127,13,259,3,2,0.005764961242675781
128,13,255,3,2,0.005677461624145508
129,13,249,3,2,0.0056149959564208984
130,12,247,3,4,0.005678892135620117
131,12,247,3,2,0.0055391788482666016
132,12,248,3,3,0.005550861358642578
133,12,248,3,2,0.006310939788818359
134,13,241,3,13,0.005863189697265625
135,13,240,3,4,0.005774021148681641
136,12,240,3,2,0.005570650100708008
137,12,240,3,2,0.006020545959472656
138,12,233,3,3,0.005650758743286133
139,12,229,3,3,0.005744218826293945
140,12,229,3,0,0.006295680999755859
141,11,228,3,1,0.005574703216552734
142,11,228,3,0,0.005489349365234375
143,12,221,3,9,0.012522459030151367
144,13,218,3,4,0.0014679431915283203
145,11,242,2,1,0.005911111831665039
146,11,242,2,1,0.0055468082427978516
147,11,240,2,3,0.005421876907348633
148,11,237,2,4,0.00573277473449707
149,11,236,2,2,0.005447864532470703
150,11,235,2,3,0.005744218826293945
151,11,235,2,2,0.005589723587036133
152,11,228,2,9,0.005415201187133789
153,12,224,2,5,0.006490230560302734
154,12,224,2,2,0.006321907043457031
155,12,223,2,3,0.008800029754638672
156,10,222,2,2,0.0037665367126464844
157,10,219,2,4,0.009472131729125977
158,10,218,2,2,0.0053386688232421875
159,10,218,2,0,0.0055925846099853516
160,10,218,2,0,0.005471229553222656
161,11,210,2,8,0.0065152645111083984
162,12,208,2,2,0.005461931228637695
163,12,208,2,0,0.004713535308837891
164,13,204,2,4,0.008587837219238281
165,13,203,2,2,0.005654096603393555
166,14,200,2,4,0.0061414241790771484
167,14,198,2,3,0.005591154098510742
168,13,190,2,0,0.006209850311279297
169,13,190,2,0,0.008149147033691406
170,13,185,2,7,0.011541128158569336
171,13,184,2,1,0.006716489791870117
172,12,184,2,0,0.00626063346862793
173,12,182,2,2,0.006085634231567383
174,11,171,2,1,0.007546901702880859
175,12,170,2,4,0.005422353744506836
176,13,167,2,4,0.005545854568481445
177,13,167,2,1,0.009114742279052734
178,13,167,2,1,0.005629777908325195
179,13,166,2,8,0.00563502311706543
180,13,164,2,4,0.005736112594604492
181,13,162,2,3,0.006026506423950195
182,13,157,2,6,0.005605459213256836
183,13,157,2,4,0.0076751708984375
184,14,155,2,6,0.00561213493347168
185,14,157,2,6,0.005616426467895508
186,15,157,2,4,0.005695343017578125
187,13,181,1,4,0.005786895751953125
188,14,175,1,10,0.0063877105712890625
189,15,167,1,7,0.0037255287170410156
190,15,167,1,5,0.005676984786987305
191,15,167,1,7,0.005766630172729492
192,15,167,1,6,0.00580596923828125
193,15,166,1,7,0.005661725997924805
194,15,165,1,7,0.0056498050689697266
195,14,163,1,7,0.005666971206665039
196,14,163,1,3,0.005914211273193359
197,14,159,1,7,0.006829738616943359
198,14,158,1,7,0.00569915771484375
199,14,158,1,6,0.005642890930175781
200,14,149,1,7,0.005603790283203125
201,14,149,1,6,0.005754232406616211
202,14,148,1,7,0.007978677749633789
203,13,138,1,7,0.005604267120361328
204,15,132,1,9,0.005949497222900391
205,15,132,1,5,0.005892515182495117
206,14,129,1,7,0.0056879520416259766
207,14,128,1,6,0.005928754806518555
208,13,128,1,5,0.0056819915771484375
209,14,127,1,6,0.005829811096191406
210,13,162,0,5,0.006295919418334961
211,13,156,0,6,0.005659341812133789
212,14,151,0,4,0.005817890167236328
213,14,141,0,4,0.005614519119262695
214,14,136,0,3,0.005803346633911133
215,14,129,0,3,0.0055506229400634766
216,14,121,0,4,0.004928112030029297
217,14,117,0,2,0.0066149234771728516
218,14,115,0,4,0.0056951045989990234
219,14,114,0,3,0.00616455078125
220,15,114,0,7,0.005791902542114258
221,16,111,0,4,0.006375789642333984
222,17,109,0,5,0.005755424499511719
223,18,108,0,4,0.0062296390533447266
224,18,107,0,4,0.006159067153930664
225,18,107,0,4,0.005949735641479492
226,17,107,0,2,0.005918741226196289
227,17,105,0,4,0.005820512771606445
228,17,105,0,2,0.0062754154205322266
229,16,102,0,5,0.0059621334075927734
230,17,101,0,2,0.0066070556640625
231,17,100,0,2,0.006062030792236328
232,17,100,0,1,0.005728960037231445
233,17,99,0,2,0.0014634132385253906
234,16,96,0,5,0.006726264953613281
235,16,96,0,0,0.006308794021606445
236,15,95,0,1,0.002410411834716797
237,15,94,0,1,0.005660057067871094
238,16,89,0,5,0.005601644515991211
239,16,89,0,0,0.005651950836181641
240,16,88,0,1,0.005641937255859375
241,16,88,0,0,0.005846261978149414
242,16,87,0,1,0.005776405334472656
243,18,82,0,6,0.005715608596801758
244,16,81,0,3,0.0059468746185302734
245,16,80,0,2,0.005891084671020508
246,16,78,0,3,0.006868839263916016
247,18,75,0,3,0.005674600601196289
248,18,75,0,0,0.006581306457519531
249,19,74,0,1,0.006296396255493164
250,19,74,0,0,0.006036043167114258
251,19,74,0,0,0.006365776062011719
252,20,70,0,4,0.006591320037841797
253,21,68,0,3,0.006475210189819336
254,21,67,0,2,0.006400346755981445
255,23,64,0,4,0.006120443344116211
256,23,63,0,2,0.006135702133178711
257,22,63,0,1,0.006361484527587891
258,22,63,0,1,0.001893758773803711
259,22,63,0,1,0.005980253219604492
260,22,63,0,1,0.005979776382446289
261,22,61,0,3,0.006388425827026367
262,23,60,0,2,0.005975961685180664
263,23,59,0,2,0.006439208984375
264,24,58,0,2,0.0066182613372802734
265,24,56,0,3,0.006208658218383789
266,24,56,0,0,0.007956981658935547
267,24,56,0,0,0.0061304569244384766
268,24,56,0,0,0.006307840347290039
269,23,56,0,0,0.002015829086303711
270,24,54,0,2,0.0068738460540771484
271,24,54,0,0,0.0062558650970458984
272,24,53,0,1,0.0061190128326416016
273,24,53,0,0,0.012483358383178711
274,26,50,0,3,0.0061016082763671875
275,26,50,0,1,0.006177186965942383
276,26,50,0,1,0.006864786148071289
277,25,49,0,2,0.005381107330322266
278,25,49,0,0,0.006172895431518555
279,25,48,0,1,0.006873607635498047
280,25,48,0,1,0.0023136138916015625
281,25,47,0,2,0.006469011306762695
282,25,47,0,1,0.0061604976654052734
283,24,47,0,1,0.006232738494873047
284,24,47,0,1,0.006182670593261719
285,24,46,0,2,0.006221294403076172
286,25,44,0,2,0.006369352340698242
287,25,44,0,0,0.006133079528808594
288,25,44,0,0,0.0061798095703125
289,25,44,0,0,0.006307125091552734
290,25,43,0,1,0.006659269332885742
291,25,42,0,1,0.0063326358795166016
292,25,42,0,0,0.0062716007232666016
293,25,42,0,0,0.006165504455566406
294,26,40,0,2,0.006337404251098633
295,27,39,0,1,0.006430149078369141
296,27,39,0,0,0.006244182586669922
297,26,39,0,0,0.003505706787109375
298,26,39,0,0,0.006573200225830078
299,26,38,0,1,0.006688594818115234
300,26,37,0,1,0.006451845169067383
301,26,37,0,1,0.007843494415283203
302,26,37,0,1,0.007107257843017578
303,27,36,0,2,0.006681203842163086
304,27,36,0,1,0.006838321685791016
305,27,35,0,2,0.006649494171142578
306,27,35,0,0,0.0064737796783447266
307,27,35,0,0,0.006392478942871094
308,27,34,0,1,0.006248950958251953
309,27,34,0,0,0.0063326358795166016
310,27,34,0,0,0.006871223449707031
311,27,34,0,0,0.0063550472259521484
312,27,34,0,0,0.006266117095947266
313,27,34,0,0,0.006490945816040039
314,29,32,0,2,0.006349086761474609
315,29,32,0,0,0.009607076644897461
316,29,32,0,0,0.0063495635986328125
317,29,31,0,1,0.006926536560058594
318,29,31,0,0,0.0065267086029052734
319,29,31,0,0,0.00678706169128418
320,29,31,0,0,0.006475925445556641
321,29,31,0,0,0.006133556365966797
322,29,31,0,0,0.006646633148193359
323,29,31,0,0,0.007146358489990234
324,29,31,0,0,0.00648808479309082
325,29,31,0,0,0.0064928531646728516
326,29,30,0,1,0.00923013687133789
327,29,30,0,0,0.006558656692504883
328,29,30,0,0,0.0035829544067382812
329,29,30,0,0,0.0018165111541748047
330,29,30,0,0,0.006410121917724609
331,29,30,0,0,0.006371021270751953
332,29,30,0,0,0.006464242935180664
333,29,30,0,0,0.006590604782104492
334,29,30,0,0,0.0066525936126708984
335,28,29,0,1,0.006724357604980469
336,28,29,0,0,0.0074138641357421875
337,28,29,0,0,0.006394624710083008
338,28,29,0,0,0.006768703460693359
339,28,29,0,0,0.006983280181884766
340,27,29,0,0,0.006342887878417969
341,27,29,0,0,0.0063211917877197266
342,27,29,0,0,0.009717226028442383
343,27,28,0,1,0.006346940994262695
344,27,27,0,1,0.0062694549560546875
345,27,27,0,0,0.006433248519897461
346,27,27,0,0,0.006284236907958984
347,27,27,0,0,0.006279945373535156
348,27,26,0,1,0.006619930267333984
349,27,26,0,0,0.006502389907836914
350,27,26,0,0,0.006392955780029297
351,27,26,0,0,0.0065119266510009766
352,26,25,0,1,0.006449460983276367
353,27,24,0,1,0.002498149871826172
354,27,24,0,0,0.006317615509033203
355,26,24,0,0,0.006381988525390625
356,26,24,0,0,0.0027484893798828125
357,26,23,0,1,0.006439208984375
358,26,23,0,1,0.007209062576293945
359,26,23,0,1,0.0062181949615478516
360,26,22,0,2,0.006305217742919922
361,27,21,0,2,0.006318807601928711
362,27,21,0,1,0.006402730941772461
363,27,20,0,2,0.006449699401855469
364,27,20,0,0,0.006295442581176758
365,27,20,0,0,0.00742793083190918
366,27,20,0,0,0.006547689437866211
367,27,20,0,0,0.006341457366943359
368,27,20,0,0,0.006402730941772461
369,28,19,0,1,0.006284952163696289
370,28,19,0,0,0.007961750030517578
371,28,19,0,0,0.00835275650024414
372,28,17,0,2,0.006585836410522461
373,28,17,0,1,0.006628274917602539
374,28,17,0,1,0.006448507308959961
375,28,17,0,1,0.006594181060791016
376,28,17,0,1,0.006602048873901367
377,28,17,0,1,0.0067980289459228516
378,27,17,0,1,0.006477832794189453
379,27,17,0,1,0.006433725357055664
380,26,16,0,2,0.006890058517456055
381,26,16,0,0,0.006845712661743164
382,26,16,0,0,0.0065233707427978516
383,26,16,0,0,0.006673574447631836
384,26,16,0,0,0.008619070053100586
385,26,16,0,0,0.0064220428466796875
386,26,15,0,1,0.006446123123168945
387,26,15,0,1,0.006209850311279297
388,26,14,0,2,0.006278276443481445
389,27,12,0,2,0.006520509719848633
390,27,12,0,0,0.00628972053527832
391,27,12,0,0,0.006609916687011719
392,26,12,0,0,0.006307363510131836
393,26,12,0,0,0.00649714469909668
394,26,12,0,0,0.006505489349365234
395,26,12,0,0,0.0066683292388916016
396,26,12,0,0,0.00659489631652832
397,27,10,0,2,0.006483316421508789
398,28,9,0,2,0.006447792053222656
399,28,9,0,1,0.006993293762207031
400,28,8,0,2,0.006407499313354492
401,28,8,0,0,0.007044076919555664
402,28,8,0,0,0.006983041763305664
403,28,8,0,0,0.00702667236328125
404,28,8,0,0,0.006342411041259766
405,28,8,0,0,0.006594657897949219
406,28,8,0,0,0.00634002685546875
407,28,8,0,0,0.006468296051025391
408,28,8,0,0,0.006407260894775391
409,29,6,0,2,0.006543397903442383
410,29,6,0,2,0.006470680236816406
411,29,6,0,2,0.0070226192474365234
412,29,6,0,2,0.0064847469329833984
413,29,6,0,2,0.0064618587493896484
414,29,6,0,2,0.006408214569091797
415,29,6,0,2,0.010040760040283203
416,29,6,0,2,0.0065250396728515625
417,29,6,0,2,0.006386995315551758
418,29,6,0,2,0.0068874359130859375
419,29,6,0,2,0.007091522216796875
420,29,6,0,2,0.007017850875854492
421,29,6,0,2,0.0053899288177490234
422,29,6,0,2,0.006410121917724609
423,29,6,0,2,0.00651240348815918
424,29,6,0,2,0.010886669158935547
425,29,6,0,2,0.0066051483154296875
426,29,6,0,2,0.007831811904907227
427,29,6,0,2,0.006892204284667969
428,29,6,0,2,0.007560014724731445
429,28,6,0,1,0.0025627613067626953
430,28,6,0,1,0.009648561477661133
431,28,6,0,1,0.006316423416137695
432,28,6,0,1,0.0063877105712890625
433,28,6,0,1,0.0063512325286865234
434,28,6,0,1,0.006415128707885742
435,28,6,0,1,0.006330013275146484
436,28,6,0,1,0.006546735763549805
437,28,5,0,2,0.010897636413574219
438,28,5,0,2,0.00701594352722168
439,28,5,0,2,0.0063326358795166016
440,28,5,0,2,0.003442525863647461
441,27,5,0,1,0.006645679473876953
442,27,5,0,1,0.0028870105743408203
443,27,5,0,1,0.006747722625732422
444,27,5,0,1,0.0063626766204833984
445,27,5,0,1,0.006264209747314453
446,28,4,0,2,0.00638890266418457
447,28,4,0,1,0.006607770919799805
448,28,4,0,1,0.0063326358795166016
449,28,3,0,2,0.006308555603027344
450,28,3,0,0,0.00632023811340332
451,28,3,0,0,0.009955883026123047
452,28,3,0,0,0.00334930419921875
453,28,3,0,0,0.00658106803894043
454,28,3,0,0,0.006423234939575195
455,28,3,0,0,0.006636619567871094
456,28,3,0,0,0.00647425651550293
457,28,3,0,0,0.006583690643310547
458,29,1,0,2,0.006444215774536133
459,29,1,0,0,0.0065381526947021484
460,29,1,0,0,0.006435394287109375
461,29,1,0,0,0.0063936710357666016
462,29,1,0,0,0.00638580322265625
463,29,1,0,0,0.0063745975494384766
464,29,1,0,0,0.004183292388916016
465,29,1,0,0,0.006453514099121094
466,29,1,0,0,0.0068585872650146484
467,30,0,0,1,0.0069980621337890625
