step,completed_agents,J1,J2,blocked_agents,step_time
220,25,12,0,3,0.00448155403137207
221,25,12,0,3,0.0074694156646728516
222,26,10,0,5,0.0065081119537353516
223,26,10,0,3,0.007016181945800781
224,26,10,0,3,0.00179290771484375
225,25,10,0,3,0.0074536800384521484
226,26,10,0,2,0.0066699981689453125
227,26,10,0,2,0.008942127227783203
228,24,10,0,4,0.0073909759521484375
229,23,10,0,5,0.007441282272338867
230,23,10,0,5,0.0065839290618896484
231,25,9,0,5,0.007101297378540039
232,25,9,0,4,0.006781339645385742
233,25,8,0,5,0.0066149234771728516
234,26,8,0,3,0.006691694259643555
235,25,8,0,3,0.002901792526245117
236,25,8,0,3,0.007193088531494141
237,25,8,0,3,0.007256031036376953
238,24,8,0,4,0.006613016128540039
239,24,8,0,4,0.007200479507446289
240,24,8,0,4,0.010308980941772461
241,25,8,0,3,0.006508350372314453
242,26,7,0,4,0.006783723831176758
243,26,6,0,4,0.006584882736206055
244,26,6,0,3,0.006500244140625
245,26,6,0,3,0.007134675979614258
246,26,6,0,3,0.007730960845947266
247,26,6,0,3,0.00662684440612793
248,26,6,0,3,0.006732463836669922
249,26,6,0,3,0.006706953048706055
250,26,6,0,3,0.00665736198425293
251,27,5,0,4,0.006601810455322266
252,27,5,0,2,0.006662845611572266
253,27,5,0,2,0.008203744888305664
254,27,5,0,2,0.007889509201049805
255,27,5,0,2,0.006742954254150391
256,27,5,0,2,0.0066378116607666016
257,27,5,0,2,0.007603168487548828
258,27,5,0,2,0.007125377655029297
259,27,5,0,2,0.007051944732666016
260,28,4,0,3,0.007413625717163086
261,27,4,0,2,0.00732421875
262,27,4,0,2,0.007613658905029297
263,27,4,0,2,0.007535696029663086
264,27,4,0,2,0.003567218780517578
265,27,4,0,2,0.006730318069458008
266,27,4,0,2,0.006697893142700195
267,27,4,0,2,0.006890058517456055
268,27,4,0,2,0.008022785186767578
269,28,3,0,3,0.006994485855102539
270,28,3,0,1,0.007138967514038086
271,28,3,0,1,0.006887197494506836
272,27,3,0,1,0.006779193878173828
273,27,3,0,1,0.0021996498107910156
274,27,3,0,1,0.006741762161254883
275,27,3,0,1,0.006958961486816406
276,27,3,0,1,0.006781816482543945
277,27,3,0,1,0.006955623626708984
278,28,2,0,2,0.00669407844543457
279,28,2,0,1,0.00668025016784668
280,29,1,0,2,0.01004791259765625
281,29,1,0,0,0.008533716201782227
282,29,1,0,0,0.007528781890869141
283,29,1,0,0,0.007230043411254883
284,29,1,0,0,0.006897926330566406
285,29,1,0,0,0.006842374801635742
286,29,1,0,0,0.006964921951293945
287,29,1,0,0,0.006767988204956055
288,29,1,0,0,0.007491588592529297
289,30,0,0,1,0.006821393966674805
