step,completed_agents,J1,J2,blocked_agents,step_time
108,5,33,0,0,0.0014538764953613281
109,5,33,0,0,0.0008590221405029297
110,5,33,0,0,0.0008063316345214844
111,5,33,0,0,0.00021028518676757812
112,5,33,0,0,0.0008213520050048828
113,5,33,0,0,0.0008921623229980469
114,6,31,0,2,0.0008981227874755859
115,6,31,0,0,0.0009205341339111328
116,7,28,0,3,0.0009562969207763672
117,7,28,0,0,0.0007345676422119141
118,7,28,0,0,0.0008754730224609375
119,7,28,0,0,0.0008606910705566406
120,7,28,0,0,0.0008671283721923828
121,7,28,0,0,0.0008711814880371094
122,7,28,0,0,0.0008683204650878906
123,7,27,0,1,0.0008873939514160156
124,7,27,0,0,0.0008630752563476562
125,7,25,0,2,0.0008893013000488281
126,7,25,0,0,0.0008955001831054688
127,7,25,0,0,0.00022077560424804688
128,7,25,0,0,0.0009224414825439453
129,6,25,0,0,0.0008733272552490234
130,6,25,0,0,0.0008513927459716797
131,6,25,0,0,0.0008447170257568359
132,6,24,0,1,0.0009186267852783203
133,6,24,0,1,0.0008492469787597656
134,6,22,0,3,0.0008616447448730469
135,6,22,0,1,0.0008766651153564453
136,6,22,0,1,0.0008819103240966797
137,6,21,0,2,0.0004887580871582031
138,6,21,0,0,0.0008723735809326172
139,6,21,0,0,0.0008695125579833984
140,6,21,0,0,0.0005357265472412109
141,6,21,0,0,0.0009560585021972656
142,6,21,0,0,0.0004818439483642578
143,7,19,0,2,0.0008826255798339844
144,7,19,0,1,0.00022721290588378906
145,7,19,0,1,0.0008571147918701172
146,7,17,0,3,0.0010187625885009766
147,7,17,0,0,0.0009362697601318359
148,7,17,0,0,0.0008873939514160156
149,7,17,0,0,0.0008876323699951172
150,7,17,0,0,0.0009677410125732422
151,7,17,0,0,0.0002663135528564453
152,7,17,0,0,0.0013875961303710938
153,7,17,0,0,0.0008809566497802734
154,7,17,0,0,0.0008754730224609375
155,7,14,0,3,0.0008871555328369141
156,7,14,0,0,0.0008993148803710938
157,7,14,0,0,0.0008924007415771484
158,7,14,0,0,0.0008890628814697266
159,7,14,0,0,0.0010881423950195312
160,7,14,0,0,0.0016167163848876953
161,7,14,0,0,0.0009174346923828125
162,7,14,0,0,0.0008904933929443359
163,7,14,0,0,0.0008924007415771484
164,8,11,0,3,0.0005259513854980469
165,8,11,0,0,0.0009317398071289062
166,8,11,0,0,0.0007269382476806641
167,8,11,0,0,0.0009391307830810547
168,8,11,0,0,0.0009262561798095703
169,8,11,0,0,0.0009031295776367188
170,8,11,0,0,0.0009908676147460938
171,8,11,0,0,0.0009024143218994141
172,8,11,0,0,0.0002579689025878906
173,8,9,0,2,0.0011265277862548828
174,8,9,0,0,0.0003147125244140625
175,8,9,0,0,0.0008914470672607422
176,8,9,0,0,0.0006735324859619141
177,8,9,0,0,0.0007712841033935547
178,8,9,0,0,0.0008759498596191406
179,8,9,0,0,0.0009686946868896484
180,8,9,0,0,0.0010242462158203125
181,8,9,0,0,0.0009412765502929688
182,9,7,0,2,0.000896453857421875
183,9,7,0,0,0.0009710788726806641
184,9,7,0,0,0.0007939338684082031
185,9,7,0,0,0.001050710678100586
186,9,7,0,0,0.0010602474212646484
187,9,7,0,0,0.0009217262268066406
188,9,7,0,0,0.0011904239654541016
189,9,7,0,0,0.0012247562408447266
190,9,7,0,0,0.00096893310546875
191,9,6,0,1,0.0003952980041503906
192,8,6,0,1,0.00033545494079589844
193,8,6,0,1,0.0008687973022460938
194,8,6,0,1,0.0008761882781982422
195,8,6,0,1,0.00086212158203125
196,8,6,0,1,0.00032901763916015625
197,8,6,0,1,0.001004934310913086
198,8,6,0,1,0.0005042552947998047
199,8,6,0,1,0.0017006397247314453
200,8,5,0,2,0.0004711151123046875
201,8,5,0,0,0.00039696693420410156
202,8,5,0,0,0.0009136199951171875
203,8,5,0,0,0.000217437744140625
204,8,5,0,0,0.0008609294891357422
205,8,5,0,0,0.00031876564025878906
206,8,5,0,0,0.0009641647338867188
207,8,5,0,0,0.0008945465087890625
208,8,5,0,0,0.0009012222290039062
209,9,3,0,2,0.0008945465087890625
210,9,3,0,0,0.0009360313415527344
211,9,3,0,0,0.0008869171142578125
212,9,3,0,0,0.0008864402770996094
213,9,3,0,0,0.0009229183197021484
214,9,3,0,0,0.0008797645568847656
215,9,3,0,0,0.0009026527404785156
216,9,3,0,0,0.0008199214935302734
217,9,3,0,0,0.0004215240478515625
218,9,2,0,1,0.0008485317230224609
219,9,2,0,0,0.00086212158203125
220,9,2,0,0,0.0008246898651123047
221,9,2,0,0,0.00041484832763671875
222,9,2,0,0,0.0008590221405029297
223,9,2,0,0,0.0008685588836669922
224,9,2,0,0,0.0008511543273925781
225,9,2,0,0,0.0008461475372314453
226,9,2,0,0,0.0009255409240722656
227,9,1,0,1,0.0010294914245605469
228,9,1,0,0,0.0009036064147949219
229,9,1,0,0,0.0008883476257324219
230,9,1,0,0,0.0009093284606933594
231,9,1,0,0,0.0009837150573730469
232,9,1,0,0,0.0008742809295654297
233,9,1,0,0,0.0009195804595947266
234,9,1,0,0,0.0008533000946044922
235,9,1,0,0,0.0008502006530761719
236,10,0,0,1,0.00084686279296875
